A11:Subject Knowledge,A12:Teaching Methods – Theoretical Knowledge,A13:Teaching Methods – Practical Application,A14:Information Literacy and Management,A15:Languages,A16:Academic Literacy and Numeracy,A21:Analyzing,A22:Synthesizing,A23:Critical Thinking,A24:Evaluating,A25:Problem Solving,A31:Inquiring Mind,A32:Intellectual Insight,A33:Innovation,A34:Argument Construction,B11:Enthusiasm,B12:Perseverance,B13:Integrity,B14:Responsibility,B21:Preparation and Prioritization,B22:Commitment to Teaching,B23:Time Management,B24:Responsiveness to Change,B31:Continuing Professional Development,B32:Student Feedback,B33:Networking,B34:Reputation and Esteem,"C11:Ethics, Principles, and Sustainability",C12:Intellectual Property Rights and Copyright,C21:Research Strategy,C31:Income and Funding Generation,D11:Team Working,D12:People Management,D13:Supervision,D14:Mentoring,D15:Influence and Leadership,D16:Collaboration,D17:Equality and Diversity,D21:Communication Methods,D22:Communication Media,D23:Publication,D31:Teaching,D32:Policy,FDP_need
6.589224317,3.0362114,1.673376436,1.549815976,3.08696666,9.182777378,3.344442506,7.814771461,4.625283826,2.56739957,9.773849925,9.987199669,8.795214841,8.257571367,2.40702311,5.703080804,8.242913531,1.59050467,3.199958693,1.676341318,4.811483217,9.3070459,3.14231403,2.160685118,1.081428101,8.852407725,8.083633428,3.464279353,9.062938914,3.989056958,6.36910986,1.469795399,6.419848224,6.651071659,9.470860728,4.823459572,4.715990685,6.3688534,7.938677473,9.778235257,2.787818375,5.939643907,6.587217876,1
4.424983178,7.600344965,2.045965286,4.406820619,5.208672671,5.743329181,5.301763881,8.206594146,1.42631456,7.648771309,3.009927796,5.156236268,4.064428223,9.75610361,9.515193175,1.063259603,3.842038768,4.646953293,6.807891427,6.050425078,4.904895089,5.848619939,2.883056862,4.482297591,2.445080027,1.522656088,8.811946616,1.942939126,4.156773824,9.572300344,2.979357735,6.975260291,9.535590909,4.950382379,6.660625226,9.371106114,2.164488255,7.332318229,1.902550352,3.144856456,6.948354629,7.295624922,7.240714118,1
2.66831606,4.63962075,3.336857652,9.278249179,4.667845799,7.563105011,1.52174561,4.017499097,7.042404029,3.465084494,2.004606008,1.934296125,5.340552769,5.051547167,2.18234327,6.742718777,5.206598482,9.212318904,7.551847343,7.82396586,1.777170154,9.478934288,9.683053972,7.499860159,8.267849927,2.513012836,7.046519396,9.938221667,8.139691051,6.27101535,2.537551641,1.394190774,2.20162043,1.825870911,5.771834024,4.384430041,3.833219995,2.290834384,1.998520167,5.332707668,1.918127196,6.897160263,2.591546374,1
9.51495719,1.154867153,1.934592508,4.850051298,8.835394168,8.732516018,4.715203707,7.2314639,9.266524054,3.017981746,7.018997334,2.248800506,9.725004478,9.182305358,1.309174222,5.940633093,9.064284734,3.454439373,8.571717533,5.273363266,8.584755533,8.309217889,1.873593284,1.903902485,2.566095416,2.060085428,5.209619433,6.922745029,1.827875875,4.897276317,8.34887728,9.774066211,8.760123898,2.629554517,8.773082655,8.291582615,9.143931089,9.631666811,9.764533046,4.063560242,9.817400443,8.273792056,5.252789317,1
1.523521229,6.393139309,2.233156474,6.234327962,4.677990369,7.598909755,4.899133801,1.958065484,2.46856231,5.411979462,9.91918898,8.052284742,8.39008807,8.724783015,9.148709748,6.540405278,2.936043353,9.969420746,7.731136514,5.075293408,2.390743615,2.954407322,5.133092795,6.212984159,3.556711261,7.818106222,9.153251785,1.924561523,3.890238768,9.032854296,2.936317555,4.925593207,6.252706366,6.904901887,8.874585208,2.787360866,8.318914195,4.248333663,5.446619026,2.572720038,8.316066655,5.934766246,4.519124451,1
9.623718157,9.046069346,7.008625761,7.831741475,7.180099968,8.709618248,1.040653066,6.266244548,2.833064615,9.753603858,9.481964006,9.409928437,4.364696074,2.103915247,9.918569492,1.21226233,3.849359578,4.429161866,8.652551449,3.88573226,2.874399494,1.121636356,9.090907568,2.536462235,6.427109798,2.362079306,7.569953338,5.519262803,2.660342063,7.2391613,7.063924836,4.083890759,7.34307989,3.208900606,3.289442194,8.509700158,9.207148925,4.02397017,8.02140068,4.830330029,1.494353693,1.766831586,5.763244825,0
4.628295381,3.954958997,3.472867938,9.538110981,7.924401618,5.525968789,7.369593772,2.501388628,9.608630564,3.462785077,2.344412733,1.513467505,6.752715136,1.048863755,8.02110651,7.021201347,3.369564058,3.062851893,5.822642931,2.425394301,4.308659536,5.64555317,2.646148766,7.765309392,7.28313142,4.065412314,4.704240689,5.407801614,9.13872942,1.762390888,7.333449149,5.999448409,2.578264499,8.242676104,9.512587282,3.615919914,3.384909201,2.793877381,7.48747418,6.62132146,5.49801307,2.485429614,1.899120707,0
7.138672697,3.002731216,6.457082469,4.876672779,5.436572516,6.512646783,1.706310442,1.822133063,9.063783524,2.483908195,3.263385058,8.265057258,2.870218736,4.149870665,5.046594976,3.320749424,2.15797574,2.56486295,1.87381372,8.120358042,5.768477835,4.853425038,3.32723592,1.478861861,2.957902097,8.506574289,6.727022665,6.183482209,9.781156474,8.441734955,1.840009401,4.988597768,3.382101897,4.194471086,1.935543495,5.427167412,7.672393227,1.960335853,6.7721269,1.717744218,9.064980323,3.431496509,3.030041892,0
1.859700194,2.499849254,3.132690437,6.20153133,9.982626871,9.379750348,4.236148459,3.959313004,1.967196501,8.40790331,7.21784027,9.327043105,5.294803404,5.938870139,2.152945875,9.620035766,5.177172813,1.701558948,9.160481673,7.730579948,4.334302411,5.441324847,6.355633908,3.675834673,7.383184988,8.55421208,8.983096456,6.213254098,6.564405262,4.451898942,7.757537141,1.429501341,5.261823176,7.609897471,4.649096962,2.712657006,5.710186396,6.592986897,4.032360537,2.792303955,5.572146089,1.301938962,3.688026317,0
6.785794638,1.292462889,1.14409547,9.692248359,8.694073602,5.300414074,1.66278515,4.634774422,4.420766098,4.412844202,9.206427079,7.251885676,5.392457153,8.231024504,3.812458339,9.608276197,3.500476459,1.466882001,7.387095296,9.969302436,7.409746084,5.72719836,8.812791445,1.100756061,3.957755561,6.460440141,9.782282723,7.940307158,4.073580476,3.575061767,5.601802246,2.573783217,1.221102348,6.183930687,3.859785574,3.136653533,9.838388225,3.242954049,1.175708902,4.947461088,5.799312628,3.608665933,2.24269711,0
3.712651805,5.292041942,4.124294096,8.080552011,4.189794474,5.740705663,7.475704415,2.398761186,2.058957412,9.649393256,9.64166842,9.596530806,9.688059985,1.021931821,3.172450145,6.813691515,1.603639278,6.948695576,5.720372595,2.04187145,1.312541587,5.835910111,6.026173381,8.061340533,8.587825422,5.697801944,7.573913272,1.220119616,2.730734312,1.188162707,8.588061247,9.244617654,5.510018009,6.025874441,4.199164764,5.426472806,2.281218037,4.363721169,3.264906464,1.650988261,5.362473469,4.24557591,9.58796071,0
7.654567273,7.673520667,5.248037492,6.771779306,1.273340331,1.200194635,1.52630798,3.027750244,6.795313789,4.57371145,3.612423954,3.168891294,9.136895425,8.486308707,6.949244117,9.348024171,9.83379495,8.799080834,6.875693507,9.13824876,5.446876037,8.877858618,7.971100161,7.623267241,5.188028101,4.89635177,5.099662901,4.050567121,3.8161243,7.478699914,1.289465111,9.924016948,7.139737004,6.004719613,9.431914097,8.358562671,1.342160429,1.517563429,3.274533108,5.410601464,3.080079716,2.072218144,4.3485504,0
1.440507275,8.712830087,1.94628625,1.840520231,7.354995991,7.642376907,2.407150454,3.965714865,2.270949896,4.887065418,8.440855296,4.731049268,4.915624584,9.497531864,1.802296872,7.466859206,9.132343684,7.466372071,7.543982606,2.447880682,6.995277607,2.665261239,9.334793191,3.298254041,9.533114198,5.157954362,5.20689093,7.645267244,1.432912599,3.656533741,7.006560909,3.842072381,4.681762861,8.576366259,7.290593946,3.958533344,5.40139756,2.300918017,3.145471739,4.054847762,9.957404257,6.584481094,1.754644176,1
3.960676993,9.106092894,2.731235523,2.173520137,8.217570013,1.233126696,9.287368791,9.818246817,7.124821774,6.453029363,3.981398269,2.619418126,3.074981091,6.286090942,6.111709261,2.590429182,9.805831523,9.844408605,4.71024819,4.813929169,6.196288741,3.894428634,5.465468984,9.472296831,3.083621971,9.763685892,5.028277661,5.717318219,1.176968604,5.758406717,4.115645447,1.930265988,2.539730593,7.606597972,5.782007377,8.54098754,9.662234678,4.128950153,8.436151794,1.385776241,3.623518867,1.480955158,2.74723526,0
2.489522329,3.837253919,6.656304046,3.470517381,2.07013912,3.294280231,5.800656875,2.878413798,3.22228086,2.238212243,4.368487871,6.529301579,2.865387923,6.136641157,5.245774975,9.005328883,2.90587946,7.962844369,1.977978862,2.383431536,7.55626107,5.134534544,7.201982855,1.623323702,5.008991598,2.947903213,2.322130124,9.46716172,9.480102096,4.827332096,4.740027213,9.618530509,2.619636185,1.36485229,2.980865217,8.180414871,9.553015992,5.523817186,5.098927602,7.244284327,1.564053194,8.390426197,7.635924744,1
6.970301796,5.368195251,5.156836616,4.623408339,6.838444748,2.783782153,7.032205276,1.366566243,6.987695242,9.953128148,3.856787466,1.10604517,3.905577212,3.908229749,2.978219705,5.058568565,5.506160549,9.012091439,9.201554549,5.777061631,1.864107117,8.735688608,6.311806332,5.062157263,6.477433877,7.852444016,8.390518464,2.943336924,8.070644997,4.278034406,9.390481187,6.052117677,3.501757154,8.683292855,7.419089535,7.664229186,5.29357431,4.875068632,6.099970191,8.177066717,5.190878773,8.335467343,3.787998495,1
4.189070233,2.294778267,2.587730424,2.430509568,1.236982698,2.957974899,9.511913113,3.106695876,5.870752989,2.662814663,4.500355136,1.807710811,8.4856191,4.546263564,2.809402734,9.72005054,2.76872486,4.166847423,4.536335255,3.644427518,7.851923613,4.728484104,4.259489777,6.270557735,7.068789789,2.275871337,1.169391728,5.805520556,2.708647231,3.141030416,9.937092814,3.54529258,3.157527913,5.649681923,6.43642627,5.947467665,3.406591215,6.180435082,3.467195076,6.932782394,3.393182123,8.949009988,1.541784449,1
4.401030442,8.10950548,3.320833361,9.533713257,7.615058997,7.959310152,7.001056701,9.988293097,6.237590965,3.075755017,2.037182507,7.133219338,3.689999179,2.567887704,1.147529559,6.999139428,4.482544877,3.123225017,6.458223945,9.064233307,9.089115616,4.924522128,5.131059671,5.307005539,7.068138661,9.996479264,7.544606552,5.646183456,3.962267299,9.528322264,5.92068444,3.674204153,6.190292729,8.128554438,4.124620678,5.077044233,4.462818965,4.864855222,6.230133649,8.003504624,7.60615031,1.585976313,4.577775276,0
7.348537908,2.22168035,8.988926426,6.928117055,2.256232795,9.381950706,9.70265218,1.987611225,6.331767347,8.457545674,9.081741548,5.00058875,7.810993152,9.063240797,4.276520922,4.300976968,4.100891506,9.427680301,3.145039122,3.161005522,4.2399147,8.785220232,5.920014757,8.787383852,7.75867071,1.324821507,5.350896548,9.111271905,6.687873128,2.543141452,9.627470891,4.78905514,8.502938327,8.142699756,4.645859245,8.245334423,5.691754905,3.243538994,6.229649741,9.306420179,9.63845003,2.394407956,2.109310339,0
6.2236613,1.724218746,7.179208478,6.608623214,3.179396708,8.035183268,5.303153637,9.323878766,1.742411188,6.379366174,2.495167875,3.538657879,6.710395777,3.81178646,7.29514484,4.995656677,2.112687,9.085532903,3.114847927,8.23634413,4.358512009,6.234120189,7.483280161,5.383685961,4.068694336,1.634530221,5.53836244,4.920470088,3.223773281,6.100556492,3.624753684,8.331328436,9.297376674,4.261525221,5.021525221,9.92323707,6.863722028,1.293811083,2.208722004,2.878767493,5.744949901,4.837452988,7.376442454,0
6.699704707,4.912170409,2.773263635,9.742788233,3.838310519,6.487450007,6.286059847,7.343076322,9.261052471,4.206164872,3.768060502,9.46516332,7.879245544,4.278916142,5.948158982,8.230138411,3.28869105,7.564195248,9.858726166,8.246621825,2.669242538,1.620046239,9.870947864,5.986814876,3.599158945,4.26664521,7.950441774,8.453306891,1.357755525,1.70640697,1.047175555,3.68610429,7.456891896,8.803588127,8.734794384,7.62157544,5.602368351,6.57094138,1.665697239,2.524753283,1.524075775,5.70780903,8.996971938,1
3.783311181,6.335318718,4.991222762,5.705892385,9.758114312,2.841534221,8.373382684,5.578956992,6.340032511,5.094625386,5.22409141,5.723209962,1.833102541,6.493964634,1.266705192,6.432324339,7.970670258,3.531163732,1.066888579,8.371376265,4.187286882,5.554698394,3.610295946,4.898784122,4.261486051,6.328251822,1.780244788,1.361559226,7.64873921,1.622191182,2.733507458,6.997896514,3.941752764,8.934257311,4.524483732,9.789612154,9.582904505,8.735878749,5.712138844,6.931184499,6.561135935,7.45365681,1.051520971,1
9.695701758,4.627564457,5.596260788,7.526683597,5.461871879,6.712010059,6.088871996,2.06128833,7.423098038,8.756342369,2.835396785,1.322236639,5.165675981,3.592855758,7.25697005,2.277747513,6.588659308,3.150830681,5.771156531,1.365964513,3.897585936,1.281203384,6.504150609,6.768555521,2.495677595,6.676038089,7.904858096,9.970041845,1.323523956,7.548950959,7.409625074,3.37098077,8.581401858,1.577824132,2.806707678,1.899537284,1.295693542,5.83371952,3.783803603,2.799659571,7.889774,8.443167493,1.723633854,1
6.679073147,2.580351585,3.231574375,8.283238082,8.869829598,9.506534772,6.773089731,7.199928618,4.17902454,8.589170185,1.888053806,8.421453162,2.187585606,6.50262347,9.04484128,7.192559625,7.242574718,7.855578414,3.18197943,9.184954844,6.106970112,4.656233165,4.242983656,9.317936887,6.283355619,1.083239949,8.752873467,9.949338641,8.44746777,4.561990589,4.364705495,9.869232019,5.388444124,5.43871497,1.02378789,7.509681003,4.379935837,6.229703627,5.687561753,9.884284473,9.956201114,5.393673125,4.499131895,0
6.036300597,9.858908773,5.425948937,8.189598805,3.412210438,6.5110095,8.336438433,4.955092025,7.056291766,9.591508225,9.941971938,6.919935956,9.156196808,7.173747788,2.93108071,6.21751988,9.100327032,9.838605191,6.334930572,4.121887633,1.568730225,5.687449792,3.879804309,8.892924385,9.831682621,9.933971401,8.800172952,8.380706042,2.698460106,4.518222312,9.256475716,9.250155562,9.392118833,4.248990471,7.853531423,8.544825727,5.70032117,7.264141755,3.732937812,9.488711645,9.132676046,3.008965136,7.810316754,0
3.775178797,6.18482424,2.051501701,3.841044928,7.994581951,2.723933635,5.569100608,3.772109699,9.870195477,5.85457303,5.57274697,3.233242176,7.863813463,9.892510896,1.79676844,9.84299488,4.399410975,9.932661307,4.827003839,1.775167893,2.631078505,3.416767247,5.864918194,7.440203672,9.402904539,9.174272115,4.591282752,9.150346298,9.500731235,7.706786465,3.265521189,5.076675785,9.097836125,3.26685909,8.680599457,4.025647043,4.172802674,8.947498528,1.23994011,6.968782881,8.707362518,9.797168877,9.868138027,1
5.519929907,8.294981444,9.925323851,9.81790341,2.751672656,3.692263757,7.275837388,7.114178506,5.527943423,9.823214676,8.177832625,3.969307195,7.644466159,8.84856834,4.573658122,5.723969524,8.884729563,3.096215753,1.171767893,8.194846844,8.880937313,5.816440333,6.568226914,2.748716198,6.750625128,5.598381857,4.245950818,8.042278251,1.481752006,9.588642198,6.087839803,4.978349901,7.77758099,4.736877366,9.13801712,8.482162565,8.947387188,4.275831948,3.440772307,6.674234823,9.926041572,2.475279516,3.796370729,0
1.408824946,7.10737433,4.196550617,4.443877532,8.136337579,7.405181611,9.092720913,2.593028371,6.680737956,6.546481185,3.183545356,7.879983474,3.822895249,6.440346488,5.222545315,6.531433793,6.766177479,9.642827206,3.014281987,1.969837732,6.455229206,1.805180536,1.80547287,8.161553866,9.300189185,6.241179396,2.504072993,6.660994805,3.223802818,6.304417395,3.601982343,4.070393812,7.631885637,1.934249895,2.467069675,5.338596797,5.505234792,3.050888407,7.112820158,8.449977247,6.542876856,8.334035629,2.504975105,1
1.28548682,9.305878523,6.141315317,6.179807688,9.754013954,3.168245089,8.648882116,1.100344248,3.725494594,6.546778365,2.058689398,7.164441692,9.474178958,6.387126467,6.990382785,8.846016887,1.381634996,9.376274769,3.057990542,5.39215025,4.131487632,4.694946944,7.428508526,2.270927008,9.64098683,3.284802943,6.503734748,9.692533454,7.010593796,3.828317553,6.241304144,3.059734068,5.4412494,3.830275345,3.587016346,9.812467782,6.400938539,4.135735237,1.826167609,3.000850662,4.072849564,8.209662928,4.438748368,1
8.693079961,3.480109161,7.477501967,1.384240424,7.638024304,4.480379187,3.759901691,3.412742479,5.625811764,5.728832065,6.109271886,6.958077719,2.83850083,4.790919473,2.541636503,1.995211727,6.931876181,4.533489347,5.319741378,1.256744704,8.171405175,5.102332446,5.236432127,9.845393989,1.277487688,2.31619605,9.515856843,4.649929337,2.527406952,9.81369129,5.26985205,3.530382896,8.326662325,6.892190536,1.762316811,9.811672823,2.54392306,4.943766135,1.235741953,4.734074519,6.460583398,4.740115611,1.616473158,0
2.247803762,4.449055354,1.105150194,5.231962539,8.805839141,8.728512072,7.13372902,4.682108069,4.224239119,9.704927285,2.180666265,8.553876161,9.355346109,6.430779592,2.806834471,1.143102972,8.725836857,5.746796384,9.888383254,6.269193664,1.465903822,9.08260489,5.724771971,6.248985637,7.56501215,9.021727667,8.970949733,6.705144833,3.334949365,8.196154806,2.038705887,8.548264205,9.868741724,5.780981723,5.221633175,6.719393964,8.347700581,5.699469124,7.006094287,3.417283864,6.963304124,5.856475811,8.799270345,1
9.865846941,3.951113166,7.666410615,3.935060811,7.309892504,6.890581103,9.772966811,4.086820551,2.727986646,2.753690271,3.499095137,9.805776859,7.54514388,2.889340497,9.115764811,5.462830191,9.997746842,6.900422219,8.043047082,6.735773346,8.769284045,5.29901558,5.795060701,4.962796236,7.637558794,3.150122979,9.042471605,2.81968694,4.876254622,9.429462582,6.64078627,9.039825623,7.117429595,6.297621426,7.776653527,2.447450679,9.260594394,1.676072772,3.279520504,5.163516641,4.253598965,8.085431275,7.460723103,1
2.366110722,8.417418714,8.435759487,1.581215207,1.158244253,1.380670092,7.811075667,2.700393688,8.023498302,3.799479609,6.155078422,9.231246944,5.456276444,2.592077775,9.029047272,6.939443467,7.027388354,2.099120379,5.544094132,3.352686044,1.795631724,2.0224384,6.316613192,7.551748979,2.992291899,9.943637463,4.872347758,1.662198356,6.156280269,4.164163825,7.243833073,6.010801385,4.504019072,4.530969512,2.291607004,7.506888169,2.803744282,5.949286348,5.171929286,9.886423682,6.765891202,5.392870269,5.403704773,0
7.835984695,7.973827416,3.479961619,5.729041892,7.892075998,3.206738594,7.68041013,4.150010115,9.133248227,3.063927988,8.900987695,9.629095115,6.803214497,8.499636192,6.90095836,2.930831672,5.80014435,6.304499796,2.387311455,6.662006516,5.058528982,1.56485838,7.031731808,8.691011316,4.335210282,9.39389021,8.137442394,8.223518614,2.17684994,2.756555487,7.069152278,4.456012924,8.393215341,8.940002369,4.02328428,9.782138024,3.410752692,8.642645106,6.954098593,2.202499401,3.12526021,7.716412861,5.577272831,1
9.301789895,3.742995024,4.830295424,7.210855073,7.039829771,5.234539915,3.219682454,4.95795146,9.049604703,1.949195718,4.103143229,2.968623878,9.510515213,1.575558275,5.130493718,3.207941721,1.494083077,4.233023487,2.278023016,3.176786284,4.351068546,3.738145527,2.629872557,5.268153349,4.066011614,9.123281342,4.389426996,4.151410649,7.486565126,1.501116834,7.816761936,3.88763516,4.895437414,1.476615892,1.179696344,7.302706643,7.962754,6.943326034,4.974470953,1.60348808,2.315679197,4.408610636,6.119695768,0
8.069785948,5.463253995,7.535712074,4.207072241,8.487266391,9.842954859,9.30794074,1.940660667,8.524253217,4.015444422,6.949396264,2.66480111,6.538015319,6.273471929,4.058032163,6.888607723,2.561204155,7.641974465,4.844574469,9.967073213,6.663531057,2.987008099,1.852878536,4.361240374,9.183313719,8.033038142,3.102065024,6.830404584,3.677141304,2.786275258,5.011081019,2.840051818,6.728537215,8.178896454,4.029979878,7.421598133,1.084955842,5.460193091,4.386883082,6.271174845,9.90253923,5.158205333,9.098581853,0
